customer_key,customer_segment,primary_market,primary_country,first_order_date,last_order_date,order_frequency,total_lines,total_quantity,lifetime_revenue,lifetime_cost,lifetime_profit,lifetime_discount,lifetime_shipping,returned_orders,measured_orders,clv_historical_revenue,clv_historical_profit,avg_order_value,avg_order_profit,profit_margin_pct,days_since_last_purchase,tenure_days_observed,is_repeat_customer,return_rate_pct,avg_days_between_orders,cohort_month,r_score,f_score,m_score,rfm_cell,rfm_sum,fm_score,days_since_first_purchase,segment,segment_action,label_caveat
RUSSELL_D_ASCENZO,Consumer,LATAM,Guatemala,2011-03-06,2014-12-03,33,71,231,15816.98032,14586.6146,1230.3657199999998,4924.1096800000005,1786.628,0,22,15816.98032,1230.3657199999998,479.302433939394,37.28380969696969,7.778764941903902,28,1368,1,0.0,42.75,2011-03,2,3,3,233,8,3.0,1396,At Risk,"Reactivate now. Previously valuable, engagement slipping. Time-boxed win-back offer plus a service check - review whether returns or late shipments preceded the drop-off.","Relative label. Median dormancy is only ~28 days; this is the second-lowest recency quintile of a highly active panel, NOT evidence of churn."
RYAN_AKIN,Consumer,EU,United States,2011-01-27,2014-12-30,32,55,172,13740.6153,12843.8875,896.7278000000003,3175.0547,1716.552,0,23,13740.6153,896.7278000000003,429.394228125,28.02274375000001,6.526110952251172,1,1433,1,0.0,46.2258064516129,2011-01,5,3,2,532,10,2.5,1434,Potential Loyalists,Convert to loyal. Recently active but spending below their cohort. Targeted category offers and a second-order incentive are justified here.,Relative label: recent but below-panel-average value. Not 'new' - see New Customers.
RYAN_CROWE,Consumer,EU,United States,2011-01-21,2014-12-09,27,50,161,9537.8341,7413.8187,2124.0154,833.0958999999999,959.327,0,22,9537.8341,2124.0154,353.2531148148148,78.66723703703703,22.26936826254925,22,1418,1,0.0,54.53846153846154,2011-01,2,1,1,211,4,1.0,1440,At Risk,"Reactivate now. Previously valuable, engagement slipping. Time-boxed win-back offer plus a service check - review whether returns or late shipments preceded the drop-off.","Relative label. Median dormancy is only ~28 days; this is the second-lowest recency quintile of a highly active panel, NOT evidence of churn."
SALLY_HUGHSBY,Corporate,US,United States,2011-01-21,2014-12-06,37,77,293,18951.65694,17156.2955,1795.3614400000004,2957.12306,2109.829,4,29,18951.65694,1795.3614400000004,512.2069443243244,48.523282162162175,9.473374521731923,25,1415,1,13.79310344827586,39.30555555555556,2011-01,2,5,4,254,11,4.5,1440,At Risk,"Reactivate now. Previously valuable, engagement slipping. Time-boxed win-back offer plus a service check - review whether returns or late shipments preceded the drop-off.","Relative label. Median dormancy is only ~28 days; this is the second-lowest recency quintile of a highly active panel, NOT evidence of churn."
SALLY_KNUTSON,Consumer,LATAM,Mexico,2011-06-30,2014-12-23,26,62,231,13291.82952,10316.3157,2975.51382,1386.3504800000003,1930.746,2,19,13291.82952,2975.51382,511.22421230769226,114.44283923076924,22.38603659129688,8,1272,1,10.526315789473683,50.88,2011-06,4,1,2,412,7,1.5,1280,Potential Loyalists,Convert to loyal. Recently active but spending below their cohort. Targeted category offers and a second-order incentive are justified here.,Relative label: recent but below-panel-average value. Not 'new' - see New Customers.
SALLY_MATTHIAS,Consumer,EU,Australia,2011-06-13,2014-09-18,30,54,170,13063.9675,11535.606700000002,1528.3608,1978.9025,1482.703,0,22,13063.9675,1528.3608,435.46558333333337,50.94536,11.699055436260078,104,1193,1,0.0,41.13793103448276,2011-06,1,2,2,122,5,2.0,1297,Lost Customers,Reactivate cheaply or release. Longest dormancy in the panel. Use low-cost channels only; do not fund deep discounts to chase them.,"Relative label, and the most easily misread. Dormancy runs 36-428 days with a median near 49 - only 1 customer in the whole panel exceeds 180 days. These customers are not lost in any real sense; they are simply the least recent quintile."
SAMPLE_COMPANY_A,Home Office,APAC,United States,2011-01-09,2014-11-21,37,90,309,19125.07302,19106.6477,18.425319999999925,5024.92698,1922.589,1,30,19125.07302,18.425319999999925,516.8938654054054,0.4979816216216196,0.0963411746492768,40,1412,1,3.333333333333333,39.22222222222222,2011-01,1,5,4,154,10,4.5,1452,Lost Customers,Reactivate cheaply or release. Longest dormancy in the panel. Use low-cost channels only; do not fund deep discounts to chase them.,"Relative label, and the most easily misread. Dormancy runs 36-428 days with a median near 49 - only 1 customer in the whole panel exceeds 180 days. These customers are not lost in any real sense; they are simply the least recent quintile."
SAM_CRAVEN,Consumer,APAC,India,2011-02-21,2014-12-23,38,69,245,11055.804,9939.7944,1116.0096,2420.096,1111.991,0,34,11055.804,1116.0096,290.9422105263158,29.368673684210524,10.094332352491053,8,1401,1,0.0,37.86486486486486,2011-02,4,5,1,451,10,3.0,1409,Loyal Customers,Grow basket size. Consistent buyers with room to move up. Cross-sell adjacent sub-categories and bundle the low-margin items they already buy.,Relative label: upper-middle recency and value within this panel.
SAM_ZELDIN,Home Office,LATAM,United States,2011-02-22,2014-12-18,41,77,262,16356.526,13440.6787,2915.8473,2398.604,1943.236,2,37,16356.526,2915.8473,398.9396585365853,71.1182268292683,17.826812979724423,13,1395,1,5.405405405405405,34.875,2011-02,3,5,3,353,11,4.0,1408,Loyal Customers,Grow basket size. Consistent buyers with room to move up. Cross-sell adjacent sub-categories and bundle the low-margin items they already buy.,Relative label: upper-middle recency and value within this panel.
SANDRA_FLANAGAN,Consumer,US,United States,2011-03-03,2014-11-03,29,51,180,11257.175,9391.5237,1865.6513,767.9449999999999,1044.692,0,21,11257.175,1865.6513,388.1784482758621,64.33280344827587,16.57299722177189,58,1341,1,0.0,47.892857142857146,2011-03,1,2,1,121,4,1.5,1399,Lost Customers,Reactivate cheaply or release. Longest dormancy in the panel. Use low-cost channels only; do not fund deep discounts to chase them.,"Relative label, and the most easily misread. Dormancy runs 36-428 days with a median near 49 - only 1 customer in the whole panel exceeds 180 days. These customers are not lost in any real sense; they are simply the least recent quintile."
SANDRA_GLASSCO,Consumer,APAC,United States,2011-05-14,2014-12-28,23,50,148,11853.2314,8969.523000000001,2883.7084,910.9785999999996,1373.669,1,17,11853.2314,2883.7084,515.3578869565217,125.37862608695652,24.328457807716468,3,1324,1,5.88235294117647,60.18181818181818,2011-05,5,1,2,512,8,1.5,1327,Potential Loyalists,Convert to loyal. Recently active but spending below their cohort. Targeted category offers and a second-order incentive are justified here.,Relative label: recent but below-panel-average value. Not 'new' - see New Customers.
SANJIT_CHAND,Consumer,EU,United States,2011-02-13,2014-10-17,35,69,244,26521.132,18315.7521,8205.3799,2946.008,2217.841,2,28,26521.132,8205.3799,757.7466285714286,234.4394257142857,30.939025905832374,75,1342,1,7.142857142857142,39.47058823529412,2011-02,1,4,5,145,10,4.5,1417,Lost Customers,Reactivate cheaply or release. Longest dormancy in the panel. Use low-cost channels only; do not fund deep discounts to chase them.,"Relative label, and the most easily misread. Dormancy runs 36-428 days with a median near 49 - only 1 customer in the whole panel exceeds 180 days. These customers are not lost in any real sense; they are simply the least recent quintile."
SANJIT_ENGLE,Consumer,EU,United States,2011-04-11,2014-12-22,39,82,299,30146.33502,24130.5511,6015.783919999999,2424.26498,1946.476,1,36,30146.33502,6015.783919999999,772.9829492307692,154.2508697435897,19.9552745499874,9,1351,1,2.7777777777777777,35.55263157894737,2011-04,4,5,5,455,14,5.0,1360,Champions,Protect. Highest value and most recently active. Give early access to new ranges and priority fulfilment; do NOT spend discount here - they already buy at the best margins.,Relative label: top recency and value quintiles within this 795-customer panel.
SANJIT_JACOBS,Home Office,US,United States,2011-01-10,2014-11-29,39,79,268,13523.281,11695.2771,1828.0039,2197.349,1184.939,2,30,13523.281,1828.0039,346.7507948717949,46.87189487179488,13.517458522084988,32,1419,1,6.666666666666667,37.3421052631579,2011-01,2,5,2,252,9,3.5,1451,At Risk,"Reactivate now. Previously valuable, engagement slipping. Time-boxed win-back offer plus a service check - review whether returns or late shipments preceded the drop-off.","Relative label. Median dormancy is only ~28 days; this is the second-lowest recency quintile of a highly active panel, NOT evidence of churn."
SAPHHIRA_SHIFLEY,Corporate,APAC,United States,2011-03-09,2014-12-16,39,84,326,23630.23104,24242.5593,-612.3282600000006,7439.78896,1900.258,3,32,23630.23104,-612.3282600000006,605.90336,-15.70072461538463,-2.5912918877664963,15,1378,1,9.375,36.26315789473684,2011-03,3,5,5,355,13,5.0,1393,Loyal Customers,Grow basket size. Consistent buyers with room to move up. Cross-sell adjacent sub-categories and bundle the low-margin items they already buy.,Relative label: upper-middle recency and value within this panel.
SARAH_BERN,Consumer,APAC,Australia,2011-06-06,2014-12-29,20,50,158,14598.174,12231.2142,2366.9598,1683.066,1737.515,2,15,14598.174,2366.9598,729.9087000000001,118.34799,16.21408129537297,2,1302,1,13.333333333333334,68.52631578947368,2011-06,5,1,3,513,9,2.0,1304,Potential Loyalists,Convert to loyal. Recently active but spending below their cohort. Targeted category offers and a second-order incentive are justified here.,Relative label: recent but below-panel-average value. Not 'new' - see New Customers.
SARAH_BROWN,Consumer,EU,United States,2011-02-28,2014-10-18,38,71,262,22302.89772,20634.2436,1668.6541199999992,4458.922280000001,2420.684,1,31,22302.89772,1668.6541199999992,586.9183610526316,43.91195052631577,7.481781699171955,74,1328,1,3.225806451612903,35.891891891891895,2011-02,1,5,5,155,11,5.0,1402,Lost Customers,Reactivate cheaply or release. Longest dormancy in the panel. Use low-cost channels only; do not fund deep discounts to chase them.,"Relative label, and the most easily misread. Dormancy runs 36-428 days with a median near 49 - only 1 customer in the whole panel exceeds 180 days. These customers are not lost in any real sense; they are simply the least recent quintile."
SARAH_FOSTER,Consumer,US,United States,2011-01-31,2014-12-26,36,73,256,15652.945400000002,14823.1814,829.7640000000005,3881.7646,1837.143,2,28,15652.945400000002,829.7640000000005,434.80403888888895,23.049000000000014,5.301008716225384,5,1425,1,7.142857142857142,40.71428571428572,2011-01,4,4,3,443,11,3.5,1430,Loyal Customers,Grow basket size. Consistent buyers with room to move up. Cross-sell adjacent sub-categories and bundle the low-margin items they already buy.,Relative label: upper-middle recency and value within this panel.
SARAH_JORDON,Consumer,APAC,United States,2011-02-21,2014-12-03,41,79,290,16068.95068,13557.0897,2511.8609800000004,2463.85932,1762.81,3,32,16068.95068,2511.8609800000004,391.9256263414634,61.26490195121952,15.63176731338378,28,1381,1,9.375,34.525,2011-02,2,5,3,253,10,4.0,1409,At Risk,"Reactivate now. Previously valuable, engagement slipping. Time-boxed win-back offer plus a service check - review whether returns or late shipments preceded the drop-off.","Relative label. Median dormancy is only ~28 days; this is the second-lowest recency quintile of a highly active panel, NOT evidence of churn."
SARA_LUXEMBURG,Home Office,LATAM,United States,2011-04-20,2014-12-02,46,82,250,16832.471,14932.5405,1899.9305,3226.369,2062.317,2,32,16832.471,1899.9305,365.9232826086957,41.30283695652174,11.287294063955317,29,1322,1,6.25,29.377777777777776,2011-04,2,5,4,254,11,4.5,1351,At Risk,"Reactivate now. Previously valuable, engagement slipping. Time-boxed win-back offer plus a service check - review whether returns or late shipments preceded the drop-off.","Relative label. Median dormancy is only ~28 days; this is the second-lowest recency quintile of a highly active panel, NOT evidence of churn."
SCOTT_COHEN,Corporate,APAC,United States,2011-03-28,2014-12-31,33,74,242,12532.7104,11310.0396,1222.6708,2615.3596,1407.895,0,26,12532.7104,1222.6708,379.779103030303,37.050630303030296,9.755837013516246,0,1374,1,0.0,42.9375,2011-03,5,3,2,532,10,2.5,1374,Potential Loyalists,Convert to loyal. Recently active but spending below their cohort. Targeted category offers and a second-order incentive are justified here.,Relative label: recent but below-panel-average value. Not 'new' - see New Customers.
SCOTT_WILLIAMSON,Consumer,APAC,United States,2011-02-07,2014-12-10,38,68,255,17045.5447,16001.3575,1044.1872,4194.2353,2287.107,1,33,17045.5447,1044.1872,448.56696578947367,27.47861052631579,6.125865839887182,21,1402,1,3.0303030303030303,37.891891891891895,2011-02,3,5,4,354,12,4.5,1423,Loyal Customers,Grow basket size. Consistent buyers with room to move up. Cross-sell adjacent sub-categories and bundle the low-margin items they already buy.,Relative label: upper-middle recency and value within this panel.
SCOT_CORAM,Corporate,APAC,United States,2011-03-03,2014-12-15,28,64,259,22127.775,19056.407000000003,3071.3679999999995,4546.085,1862.146,2,25,22127.775,3071.3679999999995,790.2776785714286,109.69171428571428,13.880148365572223,16,1383,1,8.0,51.22222222222222,2011-03,3,2,5,325,10,3.5,1399,Loyal Customers,Grow basket size. Consistent buyers with room to move up. Cross-sell adjacent sub-categories and bundle the low-margin items they already buy.,Relative label: upper-middle recency and value within this panel.
SCOT_WOOTEN,Consumer,EU,United States,2011-04-14,2014-12-19,30,56,209,15478.59382,13530.2342,1948.35962,2039.0161800000003,2037.878,0,26,15478.59382,1948.35962,515.9531273333333,64.94532066666666,12.587445879499148,12,1345,1,0.0,46.37931034482759,2011-04,3,2,3,323,8,2.5,1357,Potential Loyalists,Convert to loyal. Recently active but spending below their cohort. Targeted category offers and a second-order incentive are justified here.,Relative label: recent but below-panel-average value. Not 'new' - see New Customers.
SEAN_BRAXTON,Corporate,LATAM,United States,2011-05-09,2014-11-20,27,53,208,20513.9368,22410.9161,-1896.9793000000004,8782.3932,2108.245,1,22,20513.9368,-1896.9793000000004,759.775437037037,-70.2584925925926,-9.247270860267058,41,1291,1,4.545454545454546,49.65384615384615,2011-05,1,1,5,115,7,3.0,1332,Lost Customers,Reactivate cheaply or release. Longest dormancy in the panel. Use low-cost channels only; do not fund deep discounts to chase them.,"Relative label, and the most easily misread. Dormancy runs 36-428 days with a median near 49 - only 1 customer in the whole panel exceeds 180 days. These customers are not lost in any real sense; they are simply the least recent quintile."
SEAN_CHRISTENSEN,Consumer,EU,United States,2011-10-18,2014-12-15,33,76,257,20903.902,20441.6233,462.2787000000002,4597.777999999999,1829.539,0,26,20903.902,462.2787000000002,633.4515757575757,14.008445454545464,2.2114469346440693,16,1154,1,0.0,36.0625,2011-10,3,3,5,335,11,4.0,1170,Loyal Customers,Grow basket size. Consistent buyers with room to move up. Cross-sell adjacent sub-categories and bundle the low-margin items they already buy.,Relative label: upper-middle recency and value within this panel.
SEAN_MILLER,Home Office,EU,United States,2011-03-18,2014-12-10,28,50,169,35170.93296,35580.6393,-409.7063400000019,24878.72704,1611.3735,1,21,35170.93296,-409.7063400000019,1256.1047485714284,-14.632369285714352,-1.1649004035973742,21,1363,1,4.761904761904762,50.48148148148148,2011-03,3,2,5,325,10,3.5,1384,Loyal Customers,Grow basket size. Consistent buyers with room to move up. Cross-sell adjacent sub-categories and bundle the low-margin items they already buy.,Relative label: upper-middle recency and value within this panel.
