customer_key,customer_segment,primary_market,primary_country,first_order_date,last_order_date,order_frequency,lifetime_revenue,lifetime_profit,avg_order_value,profit_margin_pct,cohort_month,is_repeat_customer,avg_days_between_orders,returned_orders,measured_orders,segment,segment_action,label_caveat,r_score,f_score,m_score,rfm_sum,days_since_last_purchase,days_since_first_purchase,customer_name,is_unprofitable,cohort_year,first_order_date_key
SPEROS_GORANITIS,Consumer,APAC,United States,2011-01-24,2014-10-17,38,12944.60556,1541.10256,340.6475147368421,11.905365156603503,2011-01,1,36.810810810810814,2,32,Lost Customers,Reactivate cheaply or release. Longest dormancy in the panel. Use low-cost channels only; do not fund deep discounts to chase them.,"Relative label, and the most easily misread. Dormancy runs 36-428 days with a median near 49 - only 1 customer in the whole panel exceeds 180 days. These customers are not lost in any real sense; they are simply the least recent quintile.",1,5,2,8,75,1437,Speros Goranitis,0,2011,20110124
STEFANIA_PERRINO,Corporate,US,United States,2011-06-20,2014-12-26,36,19413.2387,17.041500000000962,539.2566305555556,0.0877828798344758,2011-06,1,36.71428571428572,3,31,Champions,Protect. Highest value and most recently active. Give early access to new ranges and priority fulfilment; do NOT spend discount here - they already buy at the best margins.,Relative label: top recency and value quintiles within this 795-customer panel.,4,4,4,12,5,1290,Stefania Perrino,0,2011,20110620
STEFANIE_HOLLOMAN,Corporate,LATAM,China,2011-04-20,2014-12-01,29,14205.7258,1978.1796,489.8526137931034,13.925227248860455,2011-04,1,47.17857142857143,0,25,At Risk,"Reactivate now. Previously valuable, engagement slipping. Time-boxed win-back offer plus a service check - review whether returns or late shipments preceded the drop-off.","Relative label. Median dormancy is only ~28 days; this is the second-lowest recency quintile of a highly active panel, NOT evidence of churn.",2,2,3,7,30,1351,Stefanie Holloman,0,2011,20110420
STEPHANIE_PHELPS,Corporate,US,United States,2011-02-01,2014-12-11,30,11148.76344,1682.80564,371.625448,15.094101234244144,2011-02,1,48.58620689655172,3,24,Potential Loyalists,Convert to loyal. Recently active but spending below their cohort. Targeted category offers and a second-order incentive are justified here.,Relative label: recent but below-panel-average value. Not 'new' - see New Customers.,3,2,1,6,20,1429,Stephanie Phelps,0,2011,20110201
STEPHANIE_ULPRIGHT,Home Office,US,United States,2011-06-07,2014-12-27,29,10773.594,510.2519000000002,371.5032413793104,4.736134478429391,2011-06,1,46.392857142857146,0,23,Potential Loyalists,Convert to loyal. Recently active but spending below their cohort. Targeted category offers and a second-order incentive are justified here.,Relative label: recent but below-panel-average value. Not 'new' - see New Customers.,5,2,1,8,4,1303,Stephanie Ulpright,0,2011,20110607
STEVEN_CARTWRIGHT,Consumer,US,United States,2011-06-03,2014-12-24,37,16919.91808,2066.03938,457.29508324324325,12.210693752956988,2011-06,1,36.11111111111112,2,30,Champions,Protect. Highest value and most recently active. Give early access to new ranges and priority fulfilment; do NOT spend discount here - they already buy at the best margins.,Relative label: top recency and value quintiles within this 795-customer panel.,4,5,4,13,7,1307,Steven Cartwright,0,2011,20110603
STEVEN_ROELLE,Home Office,APAC,United States,2011-02-21,2014-12-10,37,19374.3,4387.3584,523.6297297297297,22.64524860253016,2011-02,1,38.55555555555556,1,33,Loyal Customers,Grow basket size. Consistent buyers with room to move up. Cross-sell adjacent sub-categories and bundle the low-margin items they already buy.,Relative label: upper-middle recency and value within this panel.,3,5,4,12,21,1409,Steven Roelle,0,2011,20110221
STEVEN_WARD,Corporate,LATAM,Mexico,2011-06-02,2014-12-16,38,25668.486,2794.7316,675.4864736842105,10.887792914626909,2011-06,1,34.945945945945944,5,31,Loyal Customers,Grow basket size. Consistent buyers with room to move up. Cross-sell adjacent sub-categories and bundle the low-margin items they already buy.,Relative label: upper-middle recency and value within this panel.,3,5,5,13,15,1308,Steven Ward,0,2011,20110602
STEVE_CARROLL,Home Office,APAC,United States,2011-01-11,2014-12-10,35,19821.84528,1708.79308,566.3384365714286,8.620756825925543,2011-01,1,42.02941176470589,2,31,Loyal Customers,Grow basket size. Consistent buyers with room to move up. Cross-sell adjacent sub-categories and bundle the low-margin items they already buy.,Relative label: upper-middle recency and value within this panel.,3,4,4,11,21,1450,Steve Carroll,0,2011,20110111
STEVE_CHAPMAN,Corporate,APAC,United States,2011-05-05,2014-12-22,39,23399.9425,2165.6836,599.9985256410257,9.255080861843997,2011-05,1,34.921052631578945,1,35,Champions,Protect. Highest value and most recently active. Give early access to new ranges and priority fulfilment; do NOT spend discount here - they already buy at the best margins.,Relative label: top recency and value quintiles within this 795-customer panel.,4,5,5,14,9,1336,Steve Chapman,0,2011,20110505
STEVE_NGUYEN,Home Office,LATAM,United States,2011-01-14,2014-11-17,28,13406.18056,2384.85126,478.7921628571429,17.789192449903865,2011-01,1,51.96296296296296,1,24,Lost Customers,Reactivate cheaply or release. Longest dormancy in the panel. Use low-cost channels only; do not fund deep discounts to chase them.,"Relative label, and the most easily misread. Dormancy runs 36-428 days with a median near 49 - only 1 customer in the whole panel exceeds 180 days. These customers are not lost in any real sense; they are simply the least recent quintile.",1,2,2,5,44,1447,Steve Nguyen,0,2011,20110114
STEWART_CARMICHAEL,Corporate,APAC,United States,2011-03-11,2014-11-21,39,16528.322079999998,318.0876800000003,423.8031302564102,1.9245007355277797,2011-03,1,35.55263157894737,2,32,Lost Customers,Reactivate cheaply or release. Longest dormancy in the panel. Use low-cost channels only; do not fund deep discounts to chase them.,"Relative label, and the most easily misread. Dormancy runs 36-428 days with a median near 49 - only 1 customer in the whole panel exceeds 180 days. These customers are not lost in any real sense; they are simply the least recent quintile.",1,5,4,10,40,1391,Stewart Carmichael,0,2011,20110311
STEWART_VISINSKY,Consumer,US,United States,2011-01-03,2014-12-10,34,17232.3651,2182.7872999999995,506.8342676470588,12.6667888437438,2011-01,1,43.54545454545455,0,27,Loyal Customers,Grow basket size. Consistent buyers with room to move up. Cross-sell adjacent sub-categories and bundle the low-margin items they already buy.,Relative label: upper-middle recency and value within this panel.,3,4,4,11,21,1458,Stewart Visinsky,0,2011,20110103
STUART_CALHOUN,Consumer,EU,Germany,2011-01-13,2014-12-01,26,11410.5646,1276.3538,438.8678692307692,11.185719942376908,2011-01,1,56.72,2,24,At Risk,"Reactivate now. Previously valuable, engagement slipping. Time-boxed win-back offer plus a service check - review whether returns or late shipments preceded the drop-off.","Relative label. Median dormancy is only ~28 days; this is the second-lowest recency quintile of a highly active panel, NOT evidence of churn.",2,1,1,4,30,1448,Stuart Calhoun,0,2011,20110113
STUART_VAN,Corporate,LATAM,Mexico,2011-06-22,2014-12-23,33,22304.41318,978.6733800000004,675.8913084848484,4.387801517582901,2011-06,1,40.0,0,24,Champions,Protect. Highest value and most recently active. Give early access to new ranges and priority fulfilment; do NOT spend discount here - they already buy at the best margins.,Relative label: top recency and value quintiles within this 795-customer panel.,4,3,5,12,8,1288,Stuart Van,0,2011,20110622
SUE_ANN_REED,Consumer,US,United States,2011-01-25,2014-12-21,40,16495.05466,1354.70276,412.3763665,8.212781272468968,2011-01,1,36.56410256410256,2,30,Champions,Protect. Highest value and most recently active. Give early access to new ranges and priority fulfilment; do NOT spend discount here - they already buy at the best margins.,Relative label: top recency and value quintiles within this 795-customer panel.,4,5,4,13,10,1436,Sue Ann Reed,0,2011,20110125
SUNG_CHUNG,Consumer,LATAM,Mexico,2011-06-07,2014-12-23,28,11266.74502,1696.69872,402.3837507142857,15.059351365351128,2011-06,1,47.96296296296296,1,24,Potential Loyalists,Convert to loyal. Recently active but spending below their cohort. Targeted category offers and a second-order incentive are justified here.,Relative label: recent but below-panel-average value. Not 'new' - see New Customers.,4,2,1,7,8,1303,Sung Chung,0,2011,20110607
SUNG_PAK,Corporate,US,United States,2011-02-11,2014-11-07,28,13498.08846,1750.68106,482.0745878571428,12.9698443241644,2011-02,1,50.55555555555556,2,26,Lost Customers,Reactivate cheaply or release. Longest dormancy in the panel. Use low-cost channels only; do not fund deep discounts to chase them.,"Relative label, and the most easily misread. Dormancy runs 36-428 days with a median near 49 - only 1 customer in the whole panel exceeds 180 days. These customers are not lost in any real sense; they are simply the least recent quintile.",1,2,2,5,54,1419,Sung Pak,0,2011,20110211
SUNG_SHARIARI,Consumer,APAC,United States,2011-01-22,2014-12-17,25,5328.4648,-559.9772000000002,213.138592,-10.509165791993224,2011-01,1,59.375,0,21,Potential Loyalists,Convert to loyal. Recently active but spending below their cohort. Targeted category offers and a second-order incentive are justified here.,Relative label: recent but below-panel-average value. Not 'new' - see New Customers.,3,1,1,5,14,1439,Sung Shariari,1,2011,20110122
SUSAN_GILCREST,Corporate,APAC,United Kingdom,2011-03-30,2014-12-15,28,12685.08186,541.3085600000002,453.0386378571429,4.267284720541804,2011-03,1,50.22222222222222,1,22,Potential Loyalists,Convert to loyal. Recently active but spending below their cohort. Targeted category offers and a second-order incentive are justified here.,Relative label: recent but below-panel-average value. Not 'new' - see New Customers.,3,2,2,7,16,1372,Susan Gilcrest,0,2011,20110330
SUSAN_MACKENDRICK,Consumer,APAC,France,2011-02-07,2014-11-24,22,8630.4744,1528.2749,392.2942909090909,17.70788984670414,2011-02,1,66.0,1,17,Lost Customers,Reactivate cheaply or release. Longest dormancy in the panel. Use low-cost channels only; do not fund deep discounts to chase them.,"Relative label, and the most easily misread. Dormancy runs 36-428 days with a median near 49 - only 1 customer in the whole panel exceeds 180 days. These customers are not lost in any real sense; they are simply the least recent quintile.",1,1,1,3,37,1423,Susan MacKendrick,0,2011,20110207
SUSAN_PISTEK,Consumer,EU,United States,2011-09-08,2014-12-25,32,29020.603860000003,6484.40726,906.893870625,22.344150009013628,2011-09,1,38.83870967741935,5,28,Champions,Protect. Highest value and most recently active. Give early access to new ranges and priority fulfilment; do NOT spend discount here - they already buy at the best margins.,Relative label: top recency and value quintiles within this 795-customer panel.,4,3,5,12,6,1210,Susan Pistek,0,2011,20110908
SUSAN_VITTORINI,Consumer,APAC,United States,2011-03-16,2014-12-31,31,15685.4387,668.4789000000001,505.9818935483871,4.261780067394609,2011-03,1,46.2,1,29,Loyal Customers,Grow basket size. Consistent buyers with room to move up. Cross-sell adjacent sub-categories and bundle the low-margin items they already buy.,Relative label: upper-middle recency and value within this panel.,5,3,3,11,0,1386,Susan Vittorini,0,2011,20110316
SUZANNE_MCNAIR,Corporate,US,United States,2011-01-20,2014-12-06,38,12889.08614,1170.85834,339.18647736842104,9.084106718523335,2011-01,1,38.270270270270274,4,29,At Risk,"Reactivate now. Previously valuable, engagement slipping. Time-boxed win-back offer plus a service check - review whether returns or late shipments preceded the drop-off.","Relative label. Median dormancy is only ~28 days; this is the second-lowest recency quintile of a highly active panel, NOT evidence of churn.",2,5,2,9,25,1441,Suzanne McNair,0,2011,20110120
SYLVIA_FOULSTON,Corporate,US,United States,2011-08-17,2014-11-13,23,9253.9828,1895.183,402.3470782608696,20.479646882421264,2011-08,1,53.81818181818182,0,17,Lost Customers,Reactivate cheaply or release. Longest dormancy in the panel. Use low-cost channels only; do not fund deep discounts to chase them.,"Relative label, and the most easily misread. Dormancy runs 36-428 days with a median near 49 - only 1 customer in the whole panel exceeds 180 days. These customers are not lost in any real sense; they are simply the least recent quintile.",1,1,1,3,48,1232,Sylvia Foulston,0,2011,20110817
TAMARA_CHAND,Corporate,LATAM,United States,2011-05-06,2014-12-04,36,37457.333,8672.898899999998,1040.4814722222222,23.15407479758369,2011-05,1,37.371428571428574,1,28,At Risk,"Reactivate now. Previously valuable, engagement slipping. Time-boxed win-back offer plus a service check - review whether returns or late shipments preceded the drop-off.","Relative label. Median dormancy is only ~28 days; this is the second-lowest recency quintile of a highly active panel, NOT evidence of churn.",2,4,5,11,27,1335,Tamara Chand,0,2011,20110506
TAMARA_DAHLEN,Consumer,US,United States,2011-05-19,2014-12-31,28,7704.5655,-948.1228,275.1630535714286,-12.305986625722111,2011-05,1,48.96296296296296,2,25,Potential Loyalists,Convert to loyal. Recently active but spending below their cohort. Targeted category offers and a second-order incentive are justified here.,Relative label: recent but below-panel-average value. Not 'new' - see New Customers.,5,2,1,8,0,1322,Tamara Dahlen,1,2011,20110519
TAMARA_MANNING,Consumer,EU,United States,2011-02-22,2014-10-28,30,14459.6286,1928.1339,481.98762,13.33460183064453,2011-02,1,46.3448275862069,1,27,Lost Customers,Reactivate cheaply or release. Longest dormancy in the panel. Use low-cost channels only; do not fund deep discounts to chase them.,"Relative label, and the most easily misread. Dormancy runs 36-428 days with a median near 49 - only 1 customer in the whole panel exceeds 180 days. These customers are not lost in any real sense; they are simply the least recent quintile.",1,2,3,6,64,1408,Tamara Manning,0,2011,20110222
TAMARA_WILLINGHAM,Home Office,EU,United States,2011-01-17,2014-12-12,35,14255.0056,3275.0801,407.2858742857143,22.97494783165851,2011-01,1,41.91176470588236,4,27,Loyal Customers,Grow basket size. Consistent buyers with room to move up. Cross-sell adjacent sub-categories and bundle the low-margin items they already buy.,Relative label: upper-middle recency and value within this panel.,3,4,3,10,19,1444,Tamara Willingham,0,2011,20110117
